id,keyword,location,text,target,text_clean
7795,obliterate,in mista's pants,Dayum boi u didnt have to ABSOLUTELY OBLITERATE THEM LIKE THAT,0,dayum boi u didnt have to absolutely obliterate them like that
7796,obliterate,,Gather strength from life's storms. With the new day comes new strength and new thoughts. Every wall i… https://t.co/pe7XflpT5G,0,gather strength from life s storms with the new day comes new strength and new thoughts every wall i
7797,obliterate,New Delhi-Nagpur,It is often said recently by these proletarians to the… https://t.co/1pEHmsV8JP,0,it is often said recently by these proletarians to the
7798,obliterate,,"Watching ""doctors"" using they credentials to obliterate topics they don't understand is awful and unethical.",0,watching doctors using they credentials to obliterate topics they don t understand is awful and unethical
7799,obliterate,,Nets obliterate Hawks behind Kyrie Irving’s dazzling return. https://t.co/5aWrlpLtfJ,0,nets obliterate hawks behind kyrie irving s dazzling return
7800,obliterate,Delhi,Name. Shame. Obliterate. Bravo. https://t.co/XOnvgzktef,0,name shame obliterate bravo
7801,obliterate,Twitter,"Find the nearest seat and take a rubbing of it. Someday, neither will not try label should obliterate,… https://t.co/ZPKBZMaVZQ",0,find the nearest seat and take a rubbing of it someday neither will not try label should obliterate
7802,obliterate,Ｊａｐａｎ,i'm going to obliterate them https://t.co/Lqspmsi0OR https://t.co/s3UTVN8bLY,0,i m going to obliterate them
7803,obliterate,,Lol 49ers will obliterate the Packers,0,lol ers will obliterate the packers
7804,obliterate,,Saint Bernie of the Perpetually Peturbed. Place a crown of thorns upon his blessed nog… https://t.co/ci31O0d52H,0,saint bernie of the perpetually peturbed place a crown of thorns upon his blessed nog
7805,obliterate,HAGUE,Let the BLOOD thirsty Kiambaa church warlords try it again we shall obliterate them this time round,0,let the blood thirsty kiambaa church warlords try it again we shall obliterate them this time round
7806,obliterate,"read my carrd, loser",i will literally obliterate anyone who threw him under the bus last week. literally anyone. yall ungrateful mfs don… https://t.co/Jz02CWjw83,0,i will literally obliterate anyone who threw him under the bus last week literally anyone yall ungrateful mfs don
7807,obliterate,,buffy and sopranos are the only tv shows allowed to repeatedly obliterate my will to live,0,buffy and sopranos are the only tv shows allowed to repeatedly obliterate my will to live
7808,obliterate,,Alondra can obliterate me,0,alondra can obliterate me
7809,obliterate,Twitter,"Head away from the sun for the count of seven. Recurrently, one could all equip and try squash, if the… https://t.co/X8LhRrBcl0",0,head away from the sun for the count of seven recurrently one could all equip and try squash if the
7810,obliterate,,But I agree that the UAW is a hell of a union and… https://t.co/y3J8FNSiCr,0,but i agree that the uaw is a hell of a union and
7811,obliterate,Stomping existence to ash,You still absolutely obliterate them! Good micros don't exist because they are all inferior and deserve th… https://t.co/EWCXSvqUtd,0,you still absolutely obliterate them good micros don t exist because they are all inferior and deserve th
7812,obliterate,The Oldest House,Did he not obliterate Bama one year ago? Was he overrated then?,0,did he not obliterate bama one year ago was he overrated then
7813,obliterate,a garbage can,I posted a picture of my joe tea today on my private snapchat story with the caption “whos joe” and only one person… https://t.co/Iwd0Iz8GbI,0,i posted a picture of my joe tea today on my private snapchat story with the caption whos joe and only one person
7814,obliterate,gianna . 21 . 🏳️‍🌈 . 🇺🇸,I say this is as if wraith WOULDNT absolutely obliterate me no matter my height 🙄,0,i say this is as if wraith wouldnt absolutely obliterate me no matter my height
7815,obliterate,mots: 7 - taegi subunit,oh yea? youre a taegist and dont like the obliterate the twink agenda? what else dont you like? gender equality?,0,oh yea youre a taegist and dont like the obliterate the twink agenda what else dont you like gender equality
7816,obliterate,,Clemson gonna obliterate LSU lmao so sweet to see the public get killed,0,clemson gonna obliterate lsu lmao so sweet to see the public get killed
7817,obliterate,Quantum Murder Hell,I obliterate gods when ghosts dream of clouds. It overwhelms me.,0,i obliterate gods when ghosts dream of clouds it overwhelms me
7818,obliterate,USA,I'm no Rick Wilson fan but he isn't wrong. He has 0 of the black vote. He's… https://t.co/fofIzo6olz,0,i m no rick wilson fan but he isn t wrong he has of the black vote he s
7819,obliterate,Twitter,"Explore the first alley you meet for fifteen minutes. When you leave, turn right. Through the rabbit h… https://t.co/dfYz2PkZcU",0,explore the first alley you meet for fifteen minutes when you leave turn right through the rabbit h
7820,obliterate,Marching Home,"If Iran were to strike the Israel nothing would be left of Iran, If Iran were to obliterate every Worl… https://t.co/ZkngKgfNEo",1,if iran were to strike the israel nothing would be left of iran if iran were to obliterate every worl
7821,obliterate,Twitter,"Head intensely for six minutes. Once upon a time, most could not obliterate and try not knit, but can… https://t.co/dYEjIWLiMC",0,head intensely for six minutes once upon a time most could not obliterate and try not knit but can
7822,obliterate,"Adelaide, South Australia",im going to obliterate all df tanks,0,im going to obliterate all df tanks
7823,obliterate,British Columbia,Thinking about how some cataclysmic event in the vast universe incomprehensible to us with our present scope of kno… https://t.co/2vZuMyefXM,0,thinking about how some cataclysmic event in the vast universe incomprehensible to us with our present scope of kno
7824,obliterate,,"Hot take: After reading all the hype recruiting pieces and then watching him obliterate Bama last year, I expected… https://t.co/e0LE8O8MYm",0,hot take after reading all the hype recruiting pieces and then watching him obliterate bama last year i expected
7825,obliterate,Islamic Republic of Pakistan,"First: Establish parallel state. Second: Neutralize all internal threats. Third: Stay hidden, gain strength. Fourth… https://t.co/YeRqmRDCRq",0,first establish parallel state second neutralize all internal threats third stay hidden gain strength fourth
7826,obliterate,"Toronto, Ontario","""Perhaps the most surprising thing about history, at least by Grossman’s lights, is that it does not obliterate daily l…",0,perhaps the most surprising thing about history at least by grossman s lights is that it does not obliterate daily l
7827,obliterate,"Texas, USA",Those who saw Barry obliterate everyone when he was with OK State would disagree. I was fortunate to see it as a teen.,0,those who saw barry obliterate everyone when he was with ok state would disagree i was fortunate to see it as a teen
7828,obliterate,,I understand where kmoos are coming from. I started with being a highskool and honestly the way the gp can oblitera… https://t.co/AG2XRNQNL1,0,i understand where kmoos are coming from i started with being a highskool and honestly the way the gp can oblitera
7829,obliterate,adrian ꨄ multi,obliterate me oppar 😍 &lt;3 https://t.co/1wbATOLcph,0,obliterate me oppar lt
7830,obliterate,☆애바★,send ava curiouscats or i will fucking obliterate you https://t.co/EgifeM5nnt,0,send ava curiouscats or i will fucking obliterate you
7831,obliterate,,GO KING OBLITERATE YOUR RESPONSIBILITIES 💪,0,go king obliterate your responsibilities
7832,obliterate,"Los Angeles, CA",Obliterate all day,0,obliterate all day
7833,obliterate,Connecticut,"You crush them and you crush them without mercy because once they turn 10, they will absolutely obliterate you.",0,you crush them and you crush them without mercy because once they turn they will absolutely obliterate you
7834,obliterated,,"lwj: I want that twink obliterated wwx: destroys stygian tiger seal, gets obliterated lwj: this is not what I meant",0,lwj i want that twink obliterated wwx destroys stygian tiger seal gets obliterated lwj this is not what i meant
7835,obliterated,Andromeda,Imagine being an animal just chillin in the forest and you get fuckin obliterated by a potato https://t.co/71uBCeRIRS,0,imagine being an animal just chillin in the forest and you get fuckin obliterated by a potato
7836,obliterated,📩 : (marshmallow-qa.com/kamo_pasta),"even worse, alaskan bull worm nulls phys, so all I can do is wait until my team gets ob… https://t.co/Dv8lSafD6w",0,even worse alaskan bull worm nulls phys so all i can do is wait until my team gets ob
7837,obliterated,@featherxs,every time i see kashuu my mind just goes I Want That Twink Obliterated,0,every time i see kashuu my mind just goes i want that twink obliterated
7838,obliterated,,"USA &amp; Israel will not be happy till they have obliterated Iran , USA is short of Oil ,Israel’s got none , IRAN has… https://t.co/iTDE2MO9ii",0,usa amp israel will not be happy till they have obliterated iran usa is short of oil israel s got none iran has
7839,obliterated,,i want that twink obliterated,0,i want that twink obliterated
7840,obliterated,"New York, USA","About 17, when Mickey Rourke didn’t win for THE WRESTLER. The Academy completely scuppered his comeback by giving the aw…",0,about when mickey rourke didn t win for the wrestler the academy completely scuppered his comeback by giving the aw
7841,obliterated,Bebop Ship,Yoiii My heart is obliterated with the uWu and the feels,0,yoiii my heart is obliterated with the uwu and the feels
7842,obliterated,Regina-Wilshire Theatre,"About 17, when Mickey Rourke didn’t win for THE WRESTLER. The Academy completely scuppered his comeback by giving t… https://t.co/eoWruo12Df",0,about when mickey rourke didn t win for the wrestler the academy completely scuppered his comeback by giving t
7843,obliterated,,most taegi stans really want yoongi obliterated and that's pretty valid,0,most taegi stans really want yoongi obliterated and that s pretty valid
7844,obliterated,"Bonbeach, Melbourne, Australia",... and Sky News have the Australian on delivery and think 🤔 “Pauline Hanson is misunderstood.” After about three h… https://t.co/CsdQGYBpoZ,1,and sky news have the australian on delivery and think pauline hanson is misunderstood after about three h
